place,title,time,pay,date
경기 하남시, 엔타스 팔진향 하남점,10:00~22:00,"월급2,400,000",01/26
경기 하남시, 엔타스 팔진향 하남점,10:00~22:00,"월급2,400,000",01/26
경기 하남시, 엔타스 팔진향 하남점,  :  ~  :  ,"월급2,400,000",01/26
경기 하남시, 엔타스 팔진향 하남점,시간협의,"월급2,400,000",01/23
