place,title,time,pay,date
서울 영등포, 슈펜 슈펜본부,09:00~18:00,"월급1,900,000",3분전
서울 영등포, 슈펜 슈펜본부,09:00~18:00,"월급1,900,000",3분전
서울 마포구, 슈펜 슈펜본부,09:00~18:00,"월급1,900,000",3분전
서울 관악구, 슈펜 슈펜 강남점,09:00~18:00,"월급1,900,000",4분전
서울 강남구, 슈펜 슈펜 강남점,09:00~18:00,"월급1,900,000",4분전
서울 동작구, 슈펜 슈펜 강남점,09:00~18:00,"월급1,900,000",4분전
서울 용산구, 슈펜 용산 아이파크몰점,09:00~18:00,"월급1,900,000",6시간전
서울 관악구, 슈펜 용산 아이파크몰점,09:00~18:00,"월급1,900,000",6시간전
서울 구로구, 슈펜 용산 아이파크몰점,09:00~18:00,"월급1,900,000",6시간전
